-8348	-5616	4859	-306	3957	-7581	6305	-98	-6299	9046	
7677	907	9084	-1849	912	-6943	-9811	4800	-4664	1462	
3968	3738	-7521	9028	2411	-819	-3040	-5856	-513	-5963	
9322	6716	7071	482	4077	-9771	7979	-836	-8847	-4806	
-3526	2289	-1099	-1606	-1946	-3427	2901	5096	1377	8565	
-3034	8750	4806	7504	-6437	-4821	1834	-2030	3465	-7925	
-7790	-8234	4359	9921	414	-9257	9871	-221	-926	6267	
9026	9154	1653	-35	-8152	229	5602	3189	-331	-671	
-7588	3078	-7289	9623	847	-4508	7307	458	-7951	6048	
-9153	5051	-8616	-4878	-5102	5699	-1211	2210	-7864	4108	
4797	9394	3290	108	-8711	-3284	-3526	8223	3251	-7165	
1908	-1855	449	4104	4655	-4603	574	-6612	467	-2284	
1411	-5107	-9819	2789	-2411	-4193	-9458	-5579	3544	-9736	
9690	1828	9954	8215	4315	3948	-5878	-7918	2222	1054	
5182	2875	1013	4539	-620	-6993	3363	-8021	8729	-4037	
5783	6398	5413	-5269	6944	-3811	-3281	-7792	-9601	-308	
-5508	9388	6377	-8578	-9133	4221	7915	2325	7148	-187	
-6200	9748	-8569	4338	-2050	3715	-3398	7886	4807	-7393	
3650	-4059	-2597	-2917	-9031	1038	819	4343	3976	-5255	
-9624	347	-7340	3027	762	7920	-3211	6841	3341	-805	
-9084	1526	3181	-4489	850	-4902	786	-2642	8021	9306	
4638	-7917	7133	-9698	6788	-2817	-8987	76	3715	9511	
-2394	6062	4527	758	-2267	-8607	7601	-2612	9068	-2659	
-9340	5523	-6667	-7780	-7392	2649	-7997	4361	5301	7247	
6091	-1593	557	2461	3088	2459	-4620	4767	-7155	-6729	
-557	-128	2410	-7517	2263	-6030	5649	-2710	-3439	-7161	
7451	8318	-1226	8688	-3740	2697	4775	2895	-2531	6482	
-3029	4250	-8384	-1336	4599	-6257	8701	-5298	4112	-7410	
-5101	6051	-9208	-8	4763	4781	-5788	1250	8318	-8095	
2718	-6506	-7481	2737	7270	-762	-9389	4786	227	7661	
549	2441	1560	-2524	9398	-2542	5537	-7490	7114	7341	
8732	7553	-6243	-7995	4613	-5278	-9764	-610	-4294	4475	
-8400	9435	-7459	3563	7700	-5911	7032	5866	-7512	-8277	
9370	6151	-33	-5694	6143	1761	7795	9273	-4337	-9026	
-7399	-4597	1021	-3285	-7858	-399	2415	9873	1648	1644	
-1091	7632	-8247	-9269	7058	7099	-7866	5978	3056	-6737	
-5017	-9753	-2896	-3183	-8433	9106	5094	-7645	9274	2480	
-1501	-637	2798	2972	-395	-7615	9994	3291	3689	6202	
5276	-7030	6353	-3306	4751	1318	7680	-8454	-8639	7544	
-7759	906	-6158	9883	9224	4799	-5768	1227	5552	-159	
-2416	5868	-8028	8865	-9393	5908	2889	-7178	1942	6358	
5432	-9710	6660	-5172	2042	-7745	-9595	-3456	8524	-5476	
5896	4535	-255	8366	-369	-1605	-6521	-1883	7519	5987	
3393	1420	6999	-3007	-332	-5876	-5922	-7673	7934	3902	
-7563	9911	-1824	-8565	3499	-8922	-8740	2178	5711	-660	
7609	-556	6944	-6485	1251	-9392	5633	8890	368	9718	
7976	-979	7741	-4038	2517	8386	8503	-2760	-6720	5930	
-6538	1806	9995	-6382	-5436	-902	-9961	-211	7131	9008	
9362	-2176	6316	-9416	-8243	905	283	7107	2252	-6771	
-1272	3944	4343	6845	5033	6367	5902	-9820	-5518	-3144	
-2151	-209	-4137	9369	-2787	2586	-152	819	9482	-9229	
3995	6464	-879	-2739	-1208	-1125	595	-5916	5773	955	
8917	8839	-8942	-3987	4400	6887	2567	9325	-7324	1530	
-3383	514	5165	-6868	-1501	-2893	-7283	580	9521	-4726	
-9399	-146	-6112	-2141	7664	-2582	-3214	-5552	-1130	-7952	
1149	-915	-225	-2755	3507	6747	-1322	-8609	6204	-293	
2141	7386	-8225	-5208	5567	-3468	-7744	3441	1601	7491	
6979	4050	-2216	-2063	-6514	3727	-6956	-4791	-979	-4692	
9945	-8351	4623	-8468	5134	-221	-4274	-7676	-530	2554	
-9876	7738	-5188	4309	-9608	-8577	1844	5787	-3440	3111	
-9507	6796	8449	7617	-134	4080	-3958	-6857	9504	5310	
3166	-6300	7713	683	4519	-6420	-6138	4877	9032	5501	
2364	9898	-8197	3520	-9946	9634	-3366	-8676	8464	-6858	
-2823	3975	-3485	-6253	527	-5526	-300	-6625	950	6000	
-7080	-1089	6120	362	1586	-6142	2281	8962	8012	1614	
-2044	2810	-8124	4165	4462	-1887	3965	3315	-1402	-4591	
-329	1751	9886	-824	-6279	4236	3219	3680	7915	-5742	
2903	-4531	2816	4062	-4048	-4333	8560	-8037	-4070	6626	
9219	-453	-1657	-5841	7977	9790	-7161	4528	167	5949	
4866	-1261	6381	1300	930	507	-1182	-9942	5710	569	
-2592	-8450	9617	3171	1021	-3121	2970	-6893	-5954	-5144	
-7044	4095	4624	-1689	8021	9232	2129	8617	2923	-8351	
712	-1452	1906	-4778	1941	2943	4299	-138	-7517	-7038	
-5305	-1465	-7014	8118	-2743	7237	-5935	7048	2569	-6690	
-1983	-2465	-3500	-6419	2805	-3769	5649	-8176	-5794	-5222	
286	-7223	962	-7061	-7719	-9074	-6956	-6226	-4228	9997	
95	8615	2847	-7873	7131	-2451	9025	-5977	8579	-9477	
8033	-7704	-2915	2035	6374	7264	-7240	-369	9567	1925	
-4716	806	-8315	3323	-2693	5815	-612	-977	6798	1556	
5560	9842	-1126	-1330	2557	-11	9161	-6311	7806	2718	
8660	5724	6055	7429	4726	-5960	-4874	7213	-6980	5746	
228	194	-5031	-8609	2434	9483	2358	-9301	1918	1452	
4838	-8442	-8635	-1924	-8264	-1973	-3838	-6435	2278	4013	
4677	6301	714	4097	5855	6792	5552	-893	6377	9064	
-5370	-8250	-4668	5594	-5425	-805	-3077	-4754	9464	8028	
5796	1275	-8414	8246	6502	-3108	-1506	1137	-1259	-2581	
-7754	-9314	7000	5401	5800	2396	3724	-5625	-4978	-1946	
6177	1155	-3848	2780	8546	6499	1212	-6291	7858	-5161	
-6237	-6722	-4974	-7314	-4796	1913	1023	9320	-8114	5397	
-8136	-9965	9375	862	-3139	4037	-4206	2049	4818	-6732	
4149	-8969	419	-4331	7000	-4725	2819	-7889	2305	-4055	
8525	-9189	-4739	8484	1643	-3685	6225	1924	-7500	1332	
9199	-4661	6383	-5783	-1533	1155	-1866	-9163	-8467	6598	
4023	-2620	457	-888	8916	-4785	-8022	8357	9034	-9933	
8197	7939	2830	8493	-3319	8291	-3405	-9708	-7475	-8886	
4393	-622	-7646	-3386	-5697	8096	3975	-9600	6729	7678	
-2404	4445	-3236	1164	3118	5263	5398	-3161	-5040	-4066	
8315	2595	-4693	-1105	-8805	-3902	-2196	3983	-7697	-7986	
1148	-3873	3138	3545	-9235	9019	2380	-1554	-2417	-7192	
9464	-3373	-925	-4902	5256	5150	7047	-1633	-5681	657	
5680	8748	-9380	5203	4534	9922	-4010	1068	-823	-1732	
2627	-2307	1761	2423	-9885	-1990	83	-1634	345	-3643	
-769	-3023	9641	-4055	262	-6574	-3428	4911	-2471	-8787	
-8319	-576	-1651	-6527	2511	7575	-3285	6222	2821	-5918	
9604	3581	-3726	-9419	737	5222	6800	-4757	-9128	-1661	
-7382	763	-8486	-8625	3135	-7373	-5366	1049	6975	1363	
-4440	1547	6322	-5368	9740	5298	-5256	4163	-4114	2473	
-9589	9173	-7935	-8858	2080	-2070	512	-3935	333	-608	
-6816	253	996	9730	-7194	5812	-7875	-6811	-1486	-7773	
-46	-5634	4792	-5745	7108	4477	47	6866	2684	5355	
-8509	-4346	5515	-4836	9765	3533	9746	-6896	9442	-9286	
-6786	-244	-3408	-9088	-3637	-401	2117	-6954	-1591	1812	
-4094	8515	-420	-7612	7181	-4213	3165	-1771	-1380	5974	
8414	-5438	4877	-3527	8203	-5848	-2093	7076	-4980	9947	
6122	-1785	583	-5725	-6709	-8670	4898	-810	-964	-9177	
-5658	371	1727	-2898	1215	-200	-6934	6069	-2560	-1055	
-3882	3282	4739	5886	5425	2838	-1490	7663	-9809	2336	
-3311	-4994	5149	-8837	2572	3226	5846	3285	5198	4555	
686	9597	-4873	-9577	-7572	-7497	1183	-5040	5492	2656	
7760	-3753	-3870	665	-6418	-3119	9331	978	760	-2844	
-9091	-9228	1798	-4209	-2785	-2742	2481	-7068	-3885	-1363	
7186	5154	3072	9739	8866	-4813	4205	-7244	9217	-5026	
9647	7776	1235	7306	-1373	-416	2628	17	-4809	6847	
5612	-7940	-5406	-6027	-4754	8640	1716	-2519	-1862	-8683	
712	255	7346	-7537	-4329	-8283	2410	-9221	-5050	-6442	
5385	-1576	2207	-5078	8972	-8337	8285	1850	5545	-1712	
5888	4243	-2928	1482	-1439	119	-4146	2503	-4672	-1750	
-9973	-9918	-8839	-5377	2100	-5530	4053	2944	-5965	2980	
-8100	-6732	6970	-1456	263	3856	8478	8729	5716	-3235	
-1440	3299	-7180	1313	6279	-4925	-9826	-755	-8599	6102	
4166	6562	-1047	-5058	712	-9343	8442	3546	-8706	-7698	
2049	-3231	8562	-2272	-40	-2117	-8083	-1304	-7953	5468	
5197	-9221	2381	-9922	885	3901	-9739	-3238	1598	-3316	
1892	1954	4619	998	-3178	-4802	4923	-9800	-6328	2913	
5528	8517	9144	5991	9100	4879	-3288	2605	-9773	-1948	
-2718	-403	843	5160	-3051	8949	4872	9051	-642	9379	
-6140	9895	1794	3647	-6957	-5239	-5737	-2155	3349	2969	
-7741	4717	-4667	-1097	8220	-7863	3886	276	110	7323	
5054	1082	1723	128	1170	7257	-2116	3324	3088	-6544	
7718	3123	-9836	8884	-5848	-9087	4386	-3649	-4047	-8168	
-4870	-8712	-8082	3060	458	6554	433	8796	3325	-2204	
-4211	1334	-3503	-3586	3390	3431	8327	7874	5637	-2873	
7795	5838	5169	9501	5811	3653	-1735	-6500	-452	-4900	
5350	-4903	6511	-728	-9522	-5144	-9621	7905	-5541	-1262	
1084	-1581	-5622	1877	-2830	-3966	-3762	-4168	-8756	-5993	
-3531	-6326	3699	5099	-9597	6262	7363	-8402	3706	-9052	
-220	-1195	-2725	-1073	-7753	6398	-9114	8606	-1940	-7615	
-2	-3326	6544	-3787	9096	-7701	-2173	-7813	593	-4761	
-185	-8533	-1169	4184	-5675	-1254	-3520	6065	4778	-763	
-3857	-9779	6303	-5540	-9163	-4788	-5514	-9075	-9221	6282	
-1968	-8500	7902	8413	-9829	-8675	-9332	9132	73	990	
8618	8487	3932	-6317	632	2343	-3683	-7377	-2484	3426	
76	3867	-5093	8426	3313	-4441	-874	1028	2705	8651	
-2511	-8640	-7620	6360	9951	-774	-1757	-6177	-7815	5035	
6888	3517	2877	7724	-4691	5795	-3501	4713	-146	8094	
4171	-5538	7083	2279	4258	-8495	4317	-5623	3044	7755	
298	-2135	4779	-2732	4692	-8073	-1915	-8694	2251	-5327	
-6956	-3138	-8829	-850	4398	-4917	3232	2350	4037	-6317	
6062	-293	-3327	7608	-8499	6683	-5495	-108	7401	-4587	
-1759	470	4935	6942	5966	3738	7324	5247	8564	-381	
3064	7429	-5408	6071	-1409	-5372	-2399	-4297	4152	9225	
-1679	2618	5119	9371	6514	9029	-1739	-3252	468	-2679	
8279	6402	-2989	9048	-916	2588	-3939	869	279	-669	
304	-1384	2605	4368	5922	7915	-4512	1588	6491	2565	
6842	-4377	-8260	8944	4070	-6288	-2301	8056	-2552	9806	
-8314	4834	-6772	-5759	8829	-8698	-7333	-1032	1244	2987	
1643	6552	3550	7326	1102	-5723	-9699	-5265	-6902	-1008	
414	7784	-8471	-4291	-7926	7690	8038	-8400	-3466	-4571	
4808	-9196	3492	-7468	-4660	9319	-510	-8397	-5990	9381	
8176	-2625	7738	9584	9888	7208	-7201	-5319	3638	725	
-1407	-3251	-5265	436	2697	9375	5918	7420	-1563	-4210	
8272	5345	-1061	-6861	-3695	-5357	-422	-6999	7016	7764	
-3572	-1319	-8419	2804	4841	9024	-3621	-1749	-7227	-5216	
2769	6354	552	-3072	4722	-5634	-7778	9121	-6948	-7846	
8229	-2562	-8650	1119	-1404	8286	-6094	9619	7644	4442	
-9262	6236	534	9189	-90	-5985	-3845	5853	5492	4314	
-3453	-7155	9169	9658	1381	-1956	5291	7929	-7347	-8650	
-2903	2039	-9461	-3500	-5046	4660	-5208	-6390	2634	3560	
2580	3150	803	-9025	-4165	192	1040	3028	9398	4218	
-6259	7529	-7171	-6539	2746	-6464	7674	-8587	2078	1146	
-6599	8498	-7480	1769	667	5125	1361	499	4906	1803	
-4898	-1338	2119	5593	2625	6034	-321	6204	2398	1128	
-484	11	8843	8429	5399	908	-1775	1818	9419	-4833	
-688	-8044	-7386	-3605	-2881	2339	4153	4099	4304	-7311	
3342	-2571	-3407	1344	-8104	1071	3631	8296	-2490	-7410	
5717	-7859	-9614	6116	-2669	5945	-2954	-5595	2426	7547	
-4738	9390	8067	-6469	6552	-8493	-2929	-2152	-8920	-7708	
-471	-9151	-9448	9691	6920	6348	1997	-7420	369	-7946	
-1419	-983	-7431	6392	-6596	-9383	-2841	-7806	-9923	-6091	
-7496	1110	373	3511	4156	3396	-9132	-97	1246	6462	
-51	-1669	-6974	-5513	-3155	-5806	-5978	-3140	5000	6125	
-4789	9135	-8914	-5278	9933	-4868	-7779	8159	9837	-1797	
8880	-8657	-1392	5057	-4331	1164	9920	-9918	4925	-9438	
2544	-761	-1268	8796	-2083	1063	-8144	7277	6672	-1274	
-4274	3004	9760	-9945	-7112	-7315	4789	-5425	2746	-8440	
1063	-3944	2580	8969	3845	-9490	-1182	-925	-7055	7818	
-6441	9457	-2456	-6872	6441	4187	5376	-9561	1381	9217	
6218	3516	-349	-2969	7862	2483	5172	4541	-1258	1476	
4568	106	-741	8462	-1076	-7883	-9445	-3246	1184	-113	
3285	-3953	4455	7168	7915	757	-6361	7756	-6739	4008	
4593	-5278	-4457	-5261	-2390	-3391	-8336	5318	-1816	-7353	
9779	5486	4120	-2728	-4821	-8912	-7140	1767	-1640	1474	
83	-4764	7598	-9243	8496	7266	3516	-9950	-7348	3876	
3370	-6944	-6922	-4189	7195	4671	-8119	2558	-5422	-9099	
7063	1119	-399	5763	97	-9466	4957	435	-4728	-268	
1341	-432	-7490	-8042	3553	2273	-618	8108	1984	-1245	
-9766	-5195	3577	-222	-4326	-4359	8603	3508	1250	-7437	
1888	-4333	-3899	-6920	4436	6357	9782	-6680	6932	-3638	
5589	8272	-8527	-79	-410	1242	3859	6742	-5667	5522	
2714	2316	8182	8757	6016	355	8897	7544	1051	-2746	
3002	5138	4478	2581	-3114	1351	-5057	-8038	-6022	9171	
-1741	-9847	1030	431	-9770	-5608	7087	-1790	-1081	5977	
3242	-9337	-8209	7729	-6301	-6345	4610	-1066	5741	-2413	
-6018	1577	-5291	-719	-6960	-6355	5679	-5472	5271	6212	
-910	3321	3552	8997	4063	-7900	-6128	8411	-7012	9860	
-3840	-8195	672	7008	-5854	6149	-9593	5839	-9598	-5520	
-4380	-5761	9288	-4655	8470	-2846	9050	-9198	9139	-3498	
127	-4120	3458	9328	8574	7889	-4315	6564	-508	-7155	
-8845	-6573	-1884	2422	-989	-6671	3832	-6754	4516	-2831	
-9978	-5116	6314	-7504	8351	2834	-574	2587	1633	3125	
-3289	3134	-5349	8314	-6579	1355	816	-286	-2149	-2750	
2965	1122	-7146	-7709	6229	5145	6360	397	-5643	4654	
4479	9778	9105	4070	-1183	1465	-9180	8319	1309	-1041	
4839	-1236	-5939	1548	-2159	-6866	9177	8542	-8772	3691	
7141	-2572	-2328	2221	-918	-8760	-1991	-7079	7329	2857	
-2052	-6101	-9733	-8892	-1145	8939	-4849	-2769	-2083	-6066	
3563	4659	-2831	-7637	3051	-845	-5822	-1065	5768	-1059	
-6235	8352	-7833	-8245	-3935	9731	-5710	3990	8019	-53	
-9532	-839	-9583	-3897	8830	2013	-6900	4838	2711	8358	
9358	9905	8208	-4775	-253	8037	-8059	2728	8821	-2101	
-3425	-7300	8111	-7114	326	2078	2819	-7687	-3692	-62	
2215	9282	5765	-2256	6713	-9353	8362	-7568	-701	-2773	
4285	-6031	4795	-1123	6383	-585	3905	7022	-5987	8959	
43	-9187	8417	-4368	-34	-9696	8293	9535	-7278	5633	
9682	-5890	-104	-7725	7014	-8733	-1576	-6737	7812	-4463	
-5358	1871	4614	8933	-8410	9094	7469	-8865	-9744	-5605	
-39	-2229	779	3648	-4620	5803	-8074	-5613	1992	9283	
2035	7600	5905	5536	-3956	-3663	2509	-1146	-8847	-2109	
3312	4052	7036	1222	9909	-7434	9814	7073	-1170	-8473	
-1070	-7649	-8612	8065	5527	-9910	9786	5923	-4421	-7902	
180	-7779	-4726	-1414	-107	-3205	9638	-8176	-9538	9100	
7368	-8249	-974	-5906	-7995	1091	270	8087	1805	-864	
-7530	-5790	-5044	3502	-854	1621	-2701	-3571	-8104	-5845	
1361	-9278	3852	-4190	-5222	3187	642	355	-5878	3621	
-773	2026	-5341	-7249	3981	5777	9073	1882	-3179	-1699	
8015	-7561	681	4452	-4253	-1155	-984	-1382	-7356	7006	
2162	2615	-8484	-2235	9396	5542	3816	-1137	-7397	7852	
6556	1827	-5974	-6317	8515	238	2375	-8653	-4060	-1089	
1871	-7972	-3519	-6084	-1398	1378	8185	-6016	-7783	4837	
1293	-6222	-7796	-3941	7168	-8190	-3504	-9091	-5769	4226	
7717	7915	-2848	-1090	4814	-9475	4174	-1094	-4606	-9113	
-7038	6599	8255	8647	-8602	-2110	-706	3150	6068	841	
-255	-3991	5651	-4389	-8823	9196	2145	9898	-5499	2970	
2220	-7681	8036	8818	8314	-6613	-4757	-4519	-664	-5722	
7330	8385	-5521	-4602	3465	4211	2499	2429	-7799	-8322	
4438	-3186	-2235	-9797	3962	7118	-9266	7836	-9085	2228	
-7530	-879	6890	7324	9948	2391	3246	-7458	1830	-8770	
5940	-2299	8749	4437	1520	1519	3090	-4332	4476	5312	
1294	-7003	-315	355	-3993	-9937	-8315	-1026	-3681	-5919	
8682	-2159	519	2168	-6826	8011	-4528	9101	-6880	-87	
8802	-4962	3767	1036	-1595	-5289	-6073	-1418	-6499	-7811	
4500	-320	8499	7991	2883	9275	2638	2137	4536	4257	
-1056	2638	7482	6807	252	4833	-5997	-3614	1382	-8312	
-780	-7230	-3325	-9202	4853	-4432	-8593	-2116	-5191	5711	
7502	-6333	8848	-3534	-3206	680	8086	202	-581	-4756	
-9320	-9270	-6828	4823	2551	4217	-9862	1281	-3162	9555	
-8256	9980	2830	-4835	6637	-7231	-5680	-5053	-3057	7446	
3594	4847	3817	1721	4915	6632	-5048	-8564	2784	8869	
-2061	8637	4713	-4500	3009	-9008	-7066	5260	-9084	4075	
-3374	-3341	-4285	2366	8210	6509	2309	-4563	-5265	-8454	
489	-5253	6686	8970	6707	8820	-4959	-745	-5343	2232	
4391	4255	-4933	-6337	-7570	-8835	-6135	7821	1417	4003	
7710	852	5948	-842	8626	-4128	4260	-6970	-114	4259	
-9484	-6679	6529	3326	7802	-9517	2255	-5496	-8736	-717	
-7096	6814	654	5453	535	7111	1164	-7569	7025	-9501	
-3995	3123	-4179	-3568	-3000	6992	9267	8184	4680	1917	
8493	-3814	-4125	-2524	-7078	-5645	-5984	-8546	-5215	-5815	
-9199	-9552	-2269	7508	-9448	6850	7401	-1943	4550	1528	
-8868	9764	-5633	5583	3220	-3470	-8295	-9195	-6840	7449	
-2238	-7067	9860	4580	2817	-7938	-6919	7022	-5803	-576	
-178	2346	-3749	3138	-6316	4237	-3445	4274	-9129	-4551	
-5503	6794	5232	-9914	-6663	-4501	5911	-8625	5427	4761	
278	-1385	-7081	-9037	6329	-4074	1714	3565	9922	6500	
-1314	-3988	953	-4384	159	5661	-5600	989	8170	9458	
932	-8918	-3104	-1702	-8465	-9892	7064	-2820	-133	923	
699	-7536	4161	7430	-6935	-2214	-8177	-125	-3463	-4188	
-9800	-4217	7581	7446	3238	-2466	6884	7765	-3446	6392	
9561	3573	-9228	-9519	-7352	-5252	-5666	3290	-4511	7125	
5826	-3543	9013	-9107	-8180	3802	221	-2514	-1557	-8928	
3610	9590	1569	7949	-1352	-3053	6745	8601	-6453	9309	
-4360	8082	9403	4624	7948	4705	5948	-1628	-2303	7989	
8758	9611	3506	-7282	-2780	-9850	1533	4583	-3976	-4316	
-4913	4449	-2405	9944	2847	9577	-3599	-6378	9463	3429	
8155	3083	-9716	6592	-3306	-6090	4974	6415	1665	-7962	
251	-3905	2109	-5711	-8625	-5346	7533	-7027	2102	-2398	
8156	6991	-63	9465	-4291	-7713	-5001	-2833	-4594	3220	
4931	-6698	-4010	8177	-4309	3157	-1331	-5541	9153	4975	
-2725	2454	8754	-9010	-744	-2629	-645	-1524	115	-4392	
4732	-4066	6286	8868	-9627	5117	3654	-1923	3692	-557	
8401	4448	9121	-9697	1280	1156	-3431	-7676	2916	-524	
742	-6764	9165	9255	-4088	2164	6253	-578	-9124	-9267	
7642	-9799	3666	719	9331	-8874	3101	-9759	8826	135	
676	7113	-7712	-1905	-8779	-6796	4446	-2215	3641	8611	
3487	-3596	1443	-1357	-6373	-5233	8066	-1529	8574	1325	
-4043	5460	-9432	-4155	2014	-9303	5869	2649	6319	9177	
4412	4945	-6911	1222	-1059	-9228	-2684	9515	9204	-7454	
-6575	-3930	7426	8304	2043	-4800	458	3296	-1117	3322	
-5103	-1507	9995	-2409	2462	208	-830	5568	482	-7998	
7486	-9160	2545	-2833	-8408	-1860	-8946	-1245	-5807	1046	
5125	5076	9571	-2561	-9167	8955	-6926	3406	-9826	-8080	
81	-7838	-1431	-8383	-7232	-2041	7139	-4658	-221	5256	
-8652	1604	7727	-7662	3740	-4267	-4515	9377	1173	-2607	
-8287	-1526	2069	-4669	9492	-2973	6288	809	-3475	-7182	
-6982	5393	-5362	8369	-1271	-9875	5722	-2725	-1575	-1453	
-3003	-9706	8361	-6092	4548	-5891	-8126	1335	4068	-5496	
-8008	1425	-9418	-710	5353	-5278	3367	-9529	-2077	-2513	
-6738	1760	-1118	-6504	-9313	-5987	-2889	-522	-6755	2757	
2660	7411	4588	-3779	-4797	-8731	-6109	-2293	3559	-2872	
6624	1605	7130	9111	6934	-7013	-9915	-6713	-3454	-9890	
7854	-8992	7867	3179	7132	3449	-3992	-4488	-3626	-2481	
331	7258	-3319	9090	-325	49	8296	7692	-8561	784	
1166	-9858	534	-6452	-2241	4568	-1212	7873	-7284	4581	
2695	4412	-555	-9135	-1768	2248	5577	3688	-3156	-1384	
8713	-8979	-5750	3758	-2549	-5421	-9321	-8314	5243	-197	
2317	3650	2267	-8821	-6454	-5518	1482	-3385	1765	4991	
5283	3087	5627	5845	-8196	-8651	-952	-1653	-6993	-807	
977	3824	470	1283	-2819	-9420	-3633	7228	-444	-4464	
-6337	9705	-8064	2067	-9293	2725	-5952	7689	2593	8537	
-2116	-9846	1453	6523	-830	3613	5704	-5503	9934	9607	
-5614	-7232	-3943	9236	-9344	4517	-2679	-8959	-199	-5521	
-3482	8003	-8582	-2137	6988	-6345	-6727	5470	3740	4487	
-8249	8001	-6515	-8810	8911	-2053	3136	-4216	-6437	-7896	
8401	-8975	-3915	8689	4905	-2503	3723	-6008	144	-3352	
-9460	-2495	1760	8819	-3729	4364	6645	-2429	-9294	1771	
-5343	6367	1632	-1164	-4356	7894	-8340	68	-4680	-2773	
9786	-9346	-3374	-6755	4733	-6753	6885	8401	-7397	-4929	
-3752	6366	-756	295	5080	981	-3871	201	9440	-8437	
-5694	-5792	-5868	7237	240	-1627	-2162	3551	553	9355	
-3921	-7655	3401	-1032	-1641	-8738	-1330	6720	-5392	-9934	
-5900	2143	3940	9559	3966	-8653	1680	6396	4950	-4140	
3056	547	-1236	-9871	-615	5261	-5349	3944	9381	3621	
8329	-1310	5289	7269	237	-4887	-6589	-7959	1258	-2234	
-7057	3054	9146	-8037	6521	8646	1574	6586	7628	-4580	
-6191	5600	-8439	2302	-3179	-4238	-5228	-3316	-3931	-2350	
-7512	-229	5457	8894	938	5094	-24	6981	-6790	-4303	
-5768	7367	646	4955	2705	-2872	794	-7391	7239	4752	
-1198	-2231	470	5250	-8912	-4111	-672	87	-3224	6420	
6258	-1482	-2440	-810	-3035	1619	-6251	429	8287	2945	
-8063	6412	7226	2485	8889	6028	4893	-391	-5269	6681	
-3354	4265	2180	-5513	6697	301	-4345	-9296	-2862	-9965	
-7526	-2885	8934	1993	571	-8055	9127	-9964	-208	2543	
2071	-7344	9787	-4852	-9004	-731	-3124	7062	6210	-6526	
-5520	-8987	38	-392	3336	3995	-402	2102	500	1774	
