-1551	-6318	-2532	-58	-2947	-4423	-907	-7342	7631	-2760	
724	-7209	-7386	-5821	-7312	6787	541	-3651	-9678	2201	
9052	-3254	7933	-7437	-9349	4801	-3719	-444	4309	-6751	
-5285	2934	3332	8443	5394	-5486	-2497	3021	433	6335	
-9843	1742	2516	-6175	-5820	-2651	-8016	3010	-61	3188	
-6052	5935	-4696	-6382	-8874	5529	-3313	3511	-3405	1660	
-5657	-4144	-9081	-5700	-9486	-8142	-9971	-5110	6842	-9589	
-492	-3801	-469	8244	-7226	1856	-7600	-5182	-4363	-7785	
1582	-2468	6468	5186	-7593	-7097	9072	2669	7916	6429	
3770	1242	9266	-9059	-3246	-2711	7759	-8229	9312	7506	
-8031	5944	1234	-9169	-7396	8300	-5475	-7305	7678	-8896	
4306	-4219	-3279	-7432	-64	-3561	6844	6957	-3457	9458	
-1530	889	6208	-8349	-9272	-4117	9358	3136	-3698	-229	
-1536	-3859	-374	-9480	127	6107	8148	988	2735	-1557	
-8158	353	6203	-8624	-8192	-8307	8897	-8110	-9267	-1368	
-1833	-2322	5489	-6002	-2247	-6757	-4642	-5664	3441	-3801	
1571	2805	-4543	704	6599	7406	9711	-305	-4792	-4089	
3342	1695	-3632	9802	3077	-4356	4272	-1123	-1826	7286	
5084	9403	-2963	5124	5763	-9759	5723	-3675	2793	-2242	
-7666	3297	482	461	-938	7694	-6803	-4896	4087	7792	
-1045	2610	5678	4440	-2629	-1506	9154	-2708	9428	-5330	
-4247	-7641	-8290	-9204	-4428	8471	-1107	2868	-2185	-5019	
571	9482	5881	-1294	5120	9736	-460	3484	1809	-5328	
650	5920	9266	-9664	8453	5913	8633	259	-2168	646	
97	-2109	-5225	9578	4775	-4355	2911	7469	7749	-9907	
-8380	6304	2313	-7000	1190	-9218	2865	8169	7311	2926	
9669	-1501	-6789	6564	-2384	-2123	8292	423	5852	7355	
-4214	-7699	9930	9313	-997	8195	-8885	9011	-5436	-6775	
8958	-9521	3124	5914	-6297	8188	-9783	2345	5735	9876	
6970	-6522	-2466	4349	-2784	-4672	3994	-4491	-3678	2501	
4346	-1621	2940	-1755	-1245	-9909	-8278	-6219	-2626	-4719	
-4938	-3121	-947	-9569	-4068	-5578	4456	-2711	-6953	-1897	
5241	5486	7530	-5333	-7313	1793	1581	-8775	-573	2533	
4593	4600	6213	-2217	7282	-4974	5153	-6875	6360	5893	
4148	-483	3562	6019	3365	-7232	9488	-8871	9986	6133	
5987	556	9144	7673	8819	2111	7726	-1484	9108	7377	
-3233	4104	2438	2244	946	5059	9056	440	-6248	9171	
-1223	9334	3297	-7847	4466	-2167	443	4566	-2941	-3226	
2568	-5022	-9920	9036	-5318	2363	4232	7014	-786	-2886	
7178	6670	-1277	-8926	2549	-2868	-8139	-6222	-9254	-1733	
-8358	-1414	3040	-915	-8680	-8278	6404	-7291	2050	4325	
8266	3522	6797	4724	3492	187	-7245	-3528	3166	-7195	
5763	-4585	8772	-3950	-190	-8297	2513	-1484	8674	2057	
7381	-2880	-6019	1469	-3839	-3059	7791	-7309	4338	-6245	
8686	1106	3128	1296	-6265	-1839	5122	-4899	3157	-6798	
-8311	-1824	-6848	2831	-7179	-2461	3664	8268	3375	-6399	
9549	7468	-2908	5097	-1163	736	-6382	1819	7960	2138	
4626	1231	2452	3936	-5693	4053	6504	1979	3983	2486	
6199	-5297	9244	-2598	2651	101	7729	-221	-2206	9188	
1762	-5673	7530	-6625	-9766	-8741	3797	-7352	8293	-9990	
-8631	1665	-3145	-7099	-2681	8595	-8196	-2060	-6363	311	
5341	4843	1706	4978	-1940	1399	-1050	4255	-4020	-4648	
-1588	-1244	-2721	3993	908	6885	654	6682	1009	-6089	
2095	7215	8276	-5491	-4074	-6111	4859	1967	-9670	-7086	
6706	5257	-4798	2430	900	3936	-9396	7133	8726	-6690	
-5382	-1372	-5536	9678	-4774	-3252	7977	6596	-6511	-7798	
1278	-7405	8291	-7587	3854	8706	1729	-2137	8325	7417	
1007	-5518	9347	4469	-7503	-3276	-5415	-7493	9489	-3187	
4223	-2039	6000	-6963	8917	4040	-4473	7859	-1452	-1826	
-6504	2096	-7185	-9792	-6314	-8375	5739	-1724	7309	-2277	
3129	4084	9392	6201	-500	-3329	8798	-1167	7036	7017	
-8913	3565	981	-8765	9696	4278	-644	8149	7929	5778	
6080	-264	8024	-18	121	-7008	-8356	-1897	-1601	-5066	
2863	-6847	137	7204	-400	-9589	5057	-8598	1149	-4358	
-1087	4749	-7590	-287	4364	8783	-9664	-7870	-4149	2970	
2469	2415	-3294	4245	3203	3369	-721	-1959	2120	6058	
9918	8766	-966	5790	4556	7758	4740	8907	8950	-1413	
3234	-6383	8572	-1236	7109	-8596	2936	5266	-2589	-4617	
-7403	-2503	4318	-341	2382	9819	335	422	6085	8622	
4431	-5658	-7108	1310	-6654	5716	8435	-6731	8992	5373	
5887	5974	2497	3995	643	-3511	-7835	3283	3341	6896	
4541	888	7759	-9448	377	1421	-3527	3404	5359	-6521	
6000	676	2437	-3376	8685	-7110	3227	296	-2988	7805	
-5896	7878	-7825	862	-2513	1981	7463	2280	-83	-3334	
-6209	-9107	6370	-8855	-6548	6331	6602	5558	2517	-5747	
7703	7633	707	9470	-1187	4908	-5147	728	-5127	-7554	
-4029	-6870	-9761	-1462	8956	-167	-2754	7321	-322	-9075	
-8270	1411	1889	-9716	-5209	-339	-4191	7556	-5756	4973	
-7273	2530	-485	7817	3666	128	-5428	-3971	8631	-8838	
2353	-645	-3950	-7167	425	3116	-8648	6281	-4220	9845	
7803	-7587	7944	-7755	-9879	-1678	3742	-4214	3297	9561	
-4932	-9644	-334	6766	-4912	945	-4078	-1682	-2459	-1208	
2777	8197	-2859	2529	-3048	-2523	172	9809	-9096	-9453	
1140	7187	5779	-6821	8515	7826	-8919	-7293	-6659	-4573	
-5824	6557	1958	9391	-7876	-9769	-3800	4815	-1801	8460	
-2018	5840	-6307	1565	-1285	-5355	-9786	1786	8922	9724	
-1487	-2150	4995	-8743	3609	6603	-6410	5214	-1386	-445	
-2953	8540	5043	4373	2838	-6845	-4760	-1281	-4231	5573	
-396	-2497	2217	9817	2040	7462	-778	5020	6930	-6075	
-6968	-2638	9845	2468	-9405	-9591	7393	9298	5717	2494	
-8603	7990	-9824	-9255	270	-5693	-9889	-8460	-3543	-853	
9302	-8871	2621	8107	7994	7913	94	7043	9338	-8	
9968	3977	-1303	-1674	7481	2419	4745	-5047	6688	-9838	
-9898	-4970	8776	8127	3084	766	2531	-6419	-235	3301	
-4139	9566	-6285	4078	8358	-9902	6918	8929	6179	-646	
7131	3823	9011	-1014	-8878	-6611	3761	-6900	-2646	-5285	
-8854	1586	7435	-7415	-940	8867	-657	7407	584	8663	
-1298	-1350	9630	9982	6660	6791	-9212	6746	1313	-9624	
5851	-9747	9998	3555	2127	-788	1623	9786	5904	-2093	
-7847	3589	1649	-1997	4777	8187	-5347	8006	-3042	6000	
1777	-3869	-3684	2008	-4135	941	-1250	2506	-8757	4838	
-9953	-1664	-1734	6592	549	1690	3672	820	6507	8866	
-180	6732	-406	-214	-3860	250	6307	7985	8694	-1364	
-9333	9925	-7247	-873	7827	-3645	-9861	-720	-1133	1274	
7438	6746	-5805	2637	2132	-9831	982	1878	9667	8837	
-7869	968	-5448	-3014	-847	-8818	8300	-3668	-5170	3663	
7605	4216	-7988	7954	-9700	1334	9289	5854	-2122	8939	
-9255	7322	-8319	6426	4370	-5196	-2339	2202	1396	9725	
452	-3325	-1101	9361	-1881	8034	-7134	148	2567	9741	
-6850	-6856	-3923	6288	-2220	-1701	4038	-7099	7856	2094	
5407	5281	6147	4112	7385	7275	6128	3192	-6360	-4983	
3891	-9742	7982	3091	4270	5056	-2481	3432	-4558	-1246	
5776	7967	5254	-5199	-7439	9910	-7561	1445	197	8486	
-7076	2934	8074	1784	-7035	6079	-5239	400	-3904	5502	
8619	6952	6023	-6792	533	-648	-8119	1626	8354	-592	
3027	-3717	2300	-3320	-4389	8061	-8329	-3665	4489	-1262	
-4662	6303	643	-6789	9610	2930	7219	6443	-5307	-786	
-3817	3754	8152	699	1924	-1387	6510	-4266	-5736	-6397	
-2187	4798	-5093	8067	-6882	3147	8273	2113	-8335	9758	
447	-4953	-5173	-4365	4695	7232	5877	-7820	9025	6168	
1922	-9208	9448	4063	-187	6888	2783	6572	-692	3633	
3566	-7010	8093	7221	-4515	-8898	-8789	8972	-6853	1952	
-2091	361	43	-1752	8667	-57	-1172	298	7134	-6558	
8004	9801	5459	33	-4184	-8415	2372	-1743	-5142	7329	
-4125	2414	-7904	431	7628	8826	9453	-2673	2518	6672	
-4274	6047	-6699	-9390	8931	6426	-8177	-4386	3639	252	
6456	5855	-3826	-4572	3725	-4128	-6901	-9867	-3478	-9157	
4283	2807	-9208	-3536	-6303	7068	-7913	-8079	6175	-772	
-9357	9210	-610	1473	-858	-2274	26	-929	-3366	4668	
-2068	-6533	3161	-752	3125	-1460	-7549	8646	-252	863	
5995	3178	4805	-588	5935	-4773	7655	-5306	2097	-9346	
4551	9448	-7465	3246	7646	3371	-6084	8592	3172	-356	
-2992	4741	7039	-1846	-7757	4793	7724	-4443	1769	5753	
-2615	-5566	7515	-6686	-5924	4859	8362	-9389	-220	-5965	
-208	-252	-3718	-105	-2091	6416	707	8096	6155	-7410	
-5611	-5034	9990	-8738	8419	3054	-9285	-8258	6567	6803	
-2988	-6948	9643	6019	-6962	2918	-1580	3696	3791	-8035	
2380	-4345	-6841	-1656	-8757	-5011	8706	6437	-832	-7291	
-2074	-7590	4385	4079	-8880	-6614	-7539	4267	9958	8547	
-902	9946	-360	1843	9857	7429	-6473	-7973	-4798	-6793	
-5358	5724	-1292	6405	2730	78	3277	9806	9585	-8592	
395	-1026	643	-5447	2877	9356	3392	-7187	-8623	-8765	
-2330	6283	-1478	-1698	-6361	7011	5053	5741	4076	8037	
-7272	5172	-9978	-1963	9936	-7022	7020	-5382	8918	7775	
7638	-5099	5526	-3602	8661	3215	539	6258	-1747	2027	
-9278	7101	-1456	-8005	1145	675	-9705	-7377	-5676	9854	
-4032	3592	9644	843	9471	-6998	-7980	9233	-7934	9904	
2873	5154	1126	-6119	8245	-2919	3439	3040	-6063	-6557	
1128	1641	6997	-3557	-2633	6231	5165	5934	5596	8571	
-9319	-1859	8454	-3993	913	4480	-1486	2945	2387	-9369	
8897	2323	-9909	4124	8500	5055	-2051	548	-9913	-9329	
8082	-3867	3463	-4598	4349	1986	-2927	-4221	713	-7231	
-3863	-6964	4577	-435	1812	-9944	-7653	8215	-7438	8893	
-8894	8663	7803	-1592	1886	-3695	6453	6891	-8158	8499	
-1073	-4831	5618	-4773	6589	2547	-9809	3157	1105	-1981	
1921	9729	370	-1435	9152	-7885	2940	-8531	3614	8308	
-5484	9443	-12	5350	-4987	8115	8648	7589	-2820	-9119	
8728	7785	1340	1818	4582	4264	6687	-3258	6015	-9096	
-86	-5062	-567	-3342	-9076	7626	8905	242	-7757	-5381	
1551	-5509	-3061	8885	2526	-6984	2643	568	2012	-2948	
-6019	-6938	4434	-5749	1442	8318	4544	-4206	-8416	9801	
-4511	6257	8818	9709	-1418	185	5226	959	-2607	-3089	
8461	2805	-7104	3408	9003	6426	8244	-3984	-4487	9626	
8206	-933	5005	7485	-123	-6276	-5130	4497	-7722	-4549	
5813	3743	2344	5953	8347	224	-230	8728	3425	-6487	
-5300	6414	318	6369	-9017	-2024	7881	-7917	4106	6802	
-1461	3550	7218	-4284	-1025	-54	-5596	-1407	-7543	-6538	
-7846	3817	3985	-1427	-1879	8174	-389	9654	4523	-7500	
-2684	6826	-6067	-8206	3290	-3071	-7337	-3883	2200	-3739	
9523	291	-8067	-8088	-516	-5700	136	7314	836	-9411	
9138	-9262	-5694	-6849	-2168	-8075	-9353	-7236	-7036	-491	
-1669	-6159	-4249	1705	-5207	-2369	-2219	-9478	9316	-3508	
