-8474	-1305	3436	8200	4027	-7702	-5969	-2027	-2236	8838	
-4075	-5137	1725	-7342	8589	-2701	233	-5400	-7739	560	
3466	-2099	6924	-2778	7756	8670	1138	9401	7804	7000	
236	-7471	-4137	-7741	4500	-4495	6397	3324	8974	-9263	
-892	8574	-2843	-9797	4616	4428	7347	-6081	-5536	-3202	
6623	-1677	-4340	2790	9089	-1077	9482	2078	-8031	3440	
-5624	-7089	-1474	-128	6836	-2432	4074	9219	-4336	-2151	
7026	-2267	8289	-6573	284	1172	-9114	-4257	6057	9624	
421	-8753	6234	-9047	-6111	8101	-8082	-9070	8328	-8554	
-8983	4065	-1335	7706	8721	-5113	-5149	-9677	-174	7122	
9720	2551	2689	4580	-4416	9755	-2882	-7056	3578	-9762	
-2542	-3663	5213	400	7352	9127	2381	-8675	-6344	7119	
1257	-9158	3534	1149	7841	7755	9930	-3527	-3899	-6066	
-208	2611	9849	9992	-2113	-9532	5509	7625	-7505	8163	
-5272	-5090	-5165	8928	-2964	-1516	1983	416	3028	-5628	
7907	9942	-6573	-9249	9012	-6277	3094	663	-6388	6537	
-8671	3367	-5432	-1575	-9096	9120	-8080	7799	-3725	881	
2451	-1505	-4907	9811	-8624	4759	-5674	-2642	-5615	6697	
-6277	-3189	-4110	-2021	9415	1432	-5952	1132	-8148	7921	
8444	2573	698	1233	4542	1369	1496	3828	-8522	-4941	
16	-7160	-8178	1755	9603	-688	4108	8460	-1826	4468	
-9292	2517	-3067	7849	-1399	5042	-2228	-1640	-6220	1510	
-9019	-5106	-8515	-4585	-3373	-3232	1974	-5690	-5475	8568	
-1352	4714	1694	6048	516	-8184	-8807	-278	460	7121	
-8151	-1511	7338	3544	2103	-7952	-1874	-306	-3771	9813	
-5195	6780	-7897	4162	-5228	1052	7217	712	-2700	2005	
5963	-2432	9912	4465	6082	4975	9210	-4132	-8840	3060	
3987	5179	3707	-8462	3193	-2137	-7245	6485	7906	-7323	
6709	-4285	-8057	-2333	-1995	3360	9156	4913	-7784	-7747	
-7012	1497	-8729	5567	4218	4476	1663	2760	-750	2699	
-4794	9764	2725	2559	-1160	7185	-7517	3701	2015	6123	
1227	-6071	9121	-4204	8366	7950	2803	7325	-3726	-8856	
2284	-1900	-269	9862	2772	-1366	-3613	-417	7067	-2754	
-6255	9256	6950	6731	9288	-9393	3300	-3892	-7506	-2825	
-1634	4392	5133	4688	6701	7261	-8529	-334	-7610	-7027	
-350	2486	-5552	3743	-6981	2065	8182	3668	8758	-4146	
